entity:ID,name,:LABEL
en5996,in which place the administrative center of villeurbanne located in the year 1790,q
en5997,Q5582862,s
en5998,"about the twinned administrative body of samarkand, did it started in august 4,1986",q
en5999,what position was held by harry s. truman on 1/3/1935,q
en6000,Q1661445,s
en6001,who did bram stoker work for in 1878,q
en6002,which was the position that ramsay macdonald held in 1929,q
en6003,the oldest sister of zeus and goddess of hearth,q
en6004,what is nominated for of theodor w. adorno that is point in time is 1965-1-1,q
en6005,which wwii era us president was once white house chief of staff,q
en6006,Q313591,s
en6007,when did bradman die,q
en6008,what is position held of valéry giscard d'estaing that is end time is 1981-5-21,q
en6009,who was the prime minister of spain in 2011 and who once was deputy prime minster,q
en6010,what is spouse of doris day that is start time is 1946-3-30,q
en6011,Q255125,s
en6012,Q3112728,s
en6013,what was thomas wilson before president,q
en6014,Q160307,s
en6015,"what is gone before by the emirate of sicily, which is on the landmass of europe",q
en6016,which team that had cristiano ronaldo as a player in 2010 claimed the 1952 pequena copa del mundo de clubes championship,q
en6017,Q203384,s
en6018,who has won the second most stanley cups,q
en6019,what is position held of robert walpole that is start time is 1721-4-4,q
en6020,which prize did elie wiesel win in 1986,q
en6021,Q5336135,s
en6022,who are the managers of clubs participating in the 2014-2015 football league championship,q
en6023,what was fleetwood mac nominated for in 1983,q
en6024,Q297525,s
en6025,what is spouse of ilona staller that is start time is 1991-0-0,q
en6026,Q5570719,s
en6027,which album did dave seaman release in august 1999,q
en6028,Q1621261,s
en6029,Q2015743,s
en6030,Q578094,s
en6031,Q735721,s
en6032,who does spiderman fight after the lizard,q
en6033,pierre de coubertin held which second position,q
en6034,Q188822,s
en6035,what is member of of canada that is start time is 1966-1-1,q
en6036,what is academic major and academic degree of jeff bezos has educated at as princeton university,q
en6037,"on what date was pedrol's child princess francisca of brazil born, and what was her mother's name",q
en6038,Q34266,s
en6039,what is country of kuril islands that is end time is 1875-0-0,q
en6040,who was the first woman in space,q
en6041,Q1480,s
en6042,who is the 1st female president in asia,q
en6043,who is the monarch of united kingdom before elizabeth ii,q
en6044,Q1991889,s
en6045,who was the 2013 coach of the team whose mascot is sir purr,q
en6046,Q2667,s
en6047,who was the nazis leader in 1943,q
en6048,Q176483,s
en6049,"what is architecture style buried in edmund allenby, 1st allenby viscount",q
en6050,Q193390,s
en6051,who won last year's nfl super bowl,q
en6052,Q946626,s
en6053,"name the award received by kliment voroshilov on june 24, 1948",q
en6054,what is award received of maggie smith that is point in time is 1979-4-9,q
en6055,who was the first female president in asia,q
en6056,Q5284,s
en6057,who is the richest person 2015,q
en6058,Q102728,s
en6059,where did the second battle of ypres occur,q
en6060,Q259502,s
en6061,what currency does australia use 2012,q
en6062,Q4639741,s
en6063,which film starring mighty gabby was released in 2005,q
en6064,what team with head coach brad stevens played in the nba finals in 2010,q
en6065,"in 2009, what was jennifer hudson nominated for",q
en6066,who was the governor of arizona in 2009 that held his governmental position before 1998,q
en6067,what is nominated for of billy wilder that is statement is subject of is 39th academy awards,q
en6068,what is position held of kevin rudd and elected in,q
en6069,who was the us leader influenced by theodore roosevelt during wwii,q
en6070,Q725552,s
en6071,what movie did kathy bates get the academy for best actor in 1990,q
en6072,which college did salvador start in 1922,q
en6073,who was elected as the first african american president,q
en6074,Q12217,s
en6075,Q2356290,s
en6076,Q3589784,s
en6077,"who became a member of the sports team iker casillas on january 1st, 1991",q
en6078,who replaced vespasian as roman emperor,q
en6079,"the country with the national anthem bilady, bilady, bilady required what currency in 2013",q
en6080,who was married to carles puigdemont in 2000,q
en6081,what 2011 movie was filmed in baton rouge and had taylor lautner in it,q
en6082,who owns chrysler corporation 2012,q
en6083,who was h.p. lovecraft's wife that passed away on march 3rd 1926,q
en6084,"during the 52nd academy awards, dustin hoffman was nominated for which award",q
en6085,what have been contested as official sports in both the 1912 summer olympics and the 2008 olympic games,q
en6086,what fantasy genre movie did taylor lautner play in 2011,q
en6087,who is prime minister of japan 2011,q
en6088,who was the prime minister of australia while the 1967 referendum,q
en6089,at the 12th annual tony awards what did arthur penn get his nomination for,q
en6090,"who owned the chrysler corporation in 2011, that has an organization founding date of august 1, 2014",q
en6091,Q343100,s
en6092,what is end time and end cause of robert barclay allardice has country of citizenship as kingdom of great britain,q
en6093,Q1225254,s
en6094,give me the name of the award received by edsger w. dijkstra in 2002,q
en6095,what is the second track list of dschinghis khan (song),q
en6096,who is currently coaching sabres,q
en6097,what years did the orioles play in the world series,q
en6098,Q3380886,s
en6099,what is spouse of faten hamama that is start time is 1947-1-1,q
en6100,Q79854,s
en6101,what political party did svetlana savitskaya's become a member of in 1975,q
en6102,kathryn bigelow was nominated for the hurt locker in what category,q
en6103,the artist who had a concert tour named i'm your baby tonight world tour died from what drugs,q
en6104,what is nominated for of joe pesci that is point in time is 1980-1-1,q
en6105,what is member of political party of zine el abidine ben ali that is point in time is 1988-0-0,q
en6106,"which person who played batman in 2012 was born in oak park, california",q
en6107,what is nominated for of werner heisenberg that is point in time is 1929-1-1,q
en6108,what is nominated for of lauren bacall that is point in time is 1996-0-0,q
en6109,who was president before van buren,q
en6110,what sports team was viv richards a member of until 1977-0-0,q
en6111,which position did john c. calhoun hold in series ordinal when he was 16,q
en6112,Q15290301,s
en6113,who was the first doctoral adviser of jacob bernoulli that played a role,q
en6114,Q381880,s
en6115,Q926069,s
en6116,which current ohio state senator ended their government psition before 2005-05-17,q
en6117,Q40224,s
en6118,what year did karl friedrich benz die,q
en6119,"what's the current government of the location, where the film, ""vietnam, long time coming"", occurs",q
en6120,Q2671505,s
en6121,name the award received by aleksandr vasilevsky in 1946,q
en6122,Q46992920,s
en6123,"in 1999-12-31, did vladimir putin perticipate",q
en6124,what was maya angelou nominated for at the 27th tony awards,q
en6125,what movie earned tom hanks his third straight oscar in 1996,q
en6126,what was the first soviet spaceship launched into space,q
en6127,what city in 1871 was destroyed by fire,q
en6128,who is jocasta's first husband in the play 'oedipus tyrannus',q
en6129,what year did dallas win the super bowl where the score was 24-3,q
en6130,what is the place of publication for back to the future has publication date as 1985-10-30,q
en6131,Q42891,s
en6132,who was the first person born in india,q
en6133,who was the last tudor to rule england,q
en6134,which years have the cubs been to the world series,q
en6135,"who held his governmental position from after april 16, 2004 and was prime minister of spain in 2011",q
en6136,when did martin scorsese receive his grammy award for best music film,q
en6137,Q7923767,s
en6138,what is the 1st movie of vijay,q
en6139,in which year did the yankees win the championship with the results of 4 - 2,q
en6140,Q165972,s
en6141,Q1867553,s
en6142,Q812,s
en6143,Q999781,s
en6144,those seasons which have been played in fort lauderdale florida now host their games where,q
en6145,what award did edsger w. dijkstra receive in 2002,q
en6146,who created the anime lupin the third,q
en6147,what is residence of kurt weill that is start time is 1932-3-1,q
en6148,who is the first astronaut landed on the moon,q
en6149,Q5476657,s
en6150,which album did neko case release in march 2006,q
en6151,"where did the artist who was nominated for ""how great thou art"" live before he passed away",q
en6152,who was the 2009 governor of arizona who was a lawyer,q
en6153,Q300421,s
en6154,which album did john scofield release in 1997,q
en6155,"what award did john bardeen receive on january 1, 1971",q
en6156,when did abigail adam's child die,q
en6157,Q48048,s
en6158,what is governed by the warsaw pact effective from 12th march 1967,q
en6159,name the country where the first gulf war was fought. it has a small country code.,q
en6160,Q3315187,s
en6161,what is employer of michel houellebecq that is work location is paris,q
en6162,what award did konrad adenauer receive on 1953-12-31,q
en6163,Q16728473,s
en6164,what is spouse of john denver that is end time is 1993-0-0,q
en6165,who was governor of minnesota when flight of the phoenix was released,q
en6166,"tell me the position title that thomas pelham-holles, 1st duke of newcastle-upon-tyne, inherited from philip stanhope, 4th earl of chesterfield.",q
en6167,Q1140152,s
en6168,what is end time 1922 - 1 - 21 in the administrative territorial entity of county antrim,q
